Date,Weekly,Monthly,Quarterly,NIFTYBEES.NS,SENSEXBEES.BO
2025-05-14,0.9306083645498853,0.9639424809875106,1.0163800887511034,1.041341959929692,1.0415421671031535
2025-05-15,0.9306177778311696,0.963952231449747,1.016390369629754,1.054896710308677,1.0530087124880332
2025-05-16,0.9306177778311696,0.963952231449747,1.016390369629754,1.0550472356593867,1.054740542898124
2025-05-19,0.9292217937497476,0.963952231449747,1.016390369629754,1.0512820336043824,1.0523521686500352
2025-05-20,0.917729050140033,0.9639424809875107,1.0163800887511034,1.042546852164457,1.0403196538743444
2025-05-21,0.923378079548865,0.9639522314497471,1.016390369629754,1.0450317844044936,1.043477738203369
2025-05-22,0.9170148095975935,0.9639522314497471,1.016390369629754,1.0388569127848075,1.0437947142244923
2025-05-23,0.9220144933946696,0.9639424809875108,1.0163800887511034,1.0481192776667605,1.0445530938635226
2025-05-26,0.9220238197473064,0.9639522314497472,1.016390369629754,1.0538424583294697,1.0528162331517539
2025-05-27,0.9220144933946697,0.9639424809875109,1.0163800887511034,1.0476674718049357,1.044021115798429
2025-05-28,0.9220144933946697,0.9639424809875109,1.0163800887511034,1.0455589678465211,1.043375902402337
2025-05-29,0.9220238197473065,0.9639522314497473,1.016390369629754,1.0487594125742443,1.0459114342190814
2025-05-30,0.9253421131287028,0.9674214219859295,1.0200482810244744,1.0466132198257283,1.042979682375933
2025-06-02,0.9253329012098408,0.9674117911612666,1.020038126291574,1.0452201134501524,1.0450398192490529
2025-06-03,0.9253329012098408,0.9674117911612666,1.020038126291574,1.0383297293427798,1.0367314272812584
2025-06-04,0.9253329012098408,0.9674117911612666,1.020038126291574,1.0409277279531206,1.039448038904316
2025-06-05,0.925342113128703,0.9674214219859296,1.0200482810244744,1.0469143854319958,1.0459114342190814
2025-06-06,0.925342113128703,0.9674214219859296,1.0200482810244744,1.0561391764286954,1.0527936413560024
2025-06-09,0.9167983909058072,0.9674214219859296,1.0200482810244744,1.0593396211564186,1.0591551317816754
2025-06-10,0.9182792714697307,0.9674214219859296,1.0200482810244744,1.059490261411976,1.0588381557605522
2025-06-11,0.9199880332965572,0.9674214219859296,1.0200482810244744,1.0612974848592756,1.058906069323927
2025-06-12,0.9271647286757444,0.9674214219859296,1.0200482810244744,1.0503031592053778,1.0507108435990706
2025-06-13,0.9469861398977162,0.9674214219859296,1.0200482810244744,1.0433375124226503,1.040862962381344
2025-06-16,0.9465304642831466,0.9674117911612667,1.020038126291574,1.053127060746631,1.0498053063913848
2025-06-17,0.9404929144847648,0.9674214219859297,1.0200482810244744,1.0489476267150555,1.0471452778897965
2025-06-18,0.9431130275407303,0.9674117911612669,1.020038126291574,1.0476297830148342,1.0444965107420534
2025-06-19,0.9431130275407303,0.9674214219859298,1.0200482810244744,1.046387316894816,1.043477738203369
2025-06-20,0.9367337427592307,0.967411791161267,1.020038126291574,1.0599043784836994,1.0555555747466834
2025-06-23,0.9412230885241512,0.967411791161267,1.020038126291574,1.0574945940141698,1.054016085496751
2025-06-24,0.926895904443995,0.967411791161267,1.020038126291574,1.0596407867626858,1.0557027323153392
2025-06-25,0.9238947443425554,0.96742142198593,1.0200482810244744,1.0670959281973393,1.0606718910597355
2025-06-26,0.9332468956903632,0.9674117911612671,1.020038126291574,1.0783162716869974,1.0735307681258917
2025-06-27,0.9155196047441863,0.9674214219859301,1.0200482810244744,1.0842275515856696,1.0790433044653478
2025-06-30,0.9123345000421842,0.963355861403434,1.0232891545686578,1.0787680775488222,1.075873820606357
2025-07-01,0.9152612863404403,0.9632383483543921,1.0231643306760314,1.0800105436688405,1.074662706907514
2025-07-02,0.911167649194975,0.9597612571114619,1.0194709190294227,1.0760194386829238,1.071980017522114
2025-07-03,0.910745126472529,0.9562056850001632,1.0156941439813338,1.074551069631993,1.072670483597769
2025-07-04,0.9143654909386668,0.9593186235704452,1.019000747911856,1.0772619048029421,1.075805907042982
2025-07-07,0.9158918778735922,0.9593089263651262,1.0189904474139506,1.0771113794522325,1.0730100514146437
2025-07-08,0.9150184298156369,0.9593089263651262,1.0189904474139506,1.0802741353898544,1.075375833866981
2025-07-09,0.9107214299154904,0.9593089263651262,1.0189904474139506,1.0787303887587207,1.0748890393933903
2025-07-10,0.9097203548445273,0.9593186235704453,1.0190007479118561,1.0736850317935969,1.0727044058354263
